781191,-5547,-844,-3384,-775,-8658,10057,44.72
781211,-5375,-1260,-3712,-642,-9066,10634,44.48
781231,-5199,-1360,-3668,-886,-8828,10816,44.48
781251,-5123,-1668,-3596,-1540,-8512,10816,44.72
781271,-4439,-1996,-3988,-2213,-8073,10641,44.58
781291,-3679,-2260,-4376,-2541,-7154,10474,44.58
781311,-3559,-2296,-4628,-2876,-6309,10119,44.53
781331,-3447,-2768,-4972,-3311,-5633,9539,44.58
781351,-3395,-3188,-5188,-3459,-4971,8531,44.58
781371,-2899,-3568,-5524,-3293,-4310,7330,44.81
781391,-2435,-3712,-5972,-2745,-3275,5992,44.53
781411,-1971,-3820,-6440,-1821,-2244,4649,44.58
781431,-1359,-3776,-6548,-751,-890,3515,44.39
781451,-1079,-3560,-6616,25,581,2354,44.67
781471,-1215,-3300,-6392,239,2136,1138,44.58
781491,-1703,-3404,-6120,-32,3819,-342,44.53
781511,-2763,-3152,-5436,-622,5259,-2275,44.48
781531,-3187,-3572,-5648,-1232,5830,-4034,44.67
781551,-3007,-3700,-6784,-505,6556,-5298,44.53
781571,-3767,-3408,-7488,407,6959,-6505,44.72
781591,-4083,-3052,-7412,1188,7156,-7729,44.53
781611,-3867,-3080,-6652,1833,7822,-8659,44.48
781631,-3483,-2836,-5936,2451,8908,-9774,44.58
781651,-3339,-2008,-5940,2809,10152,-10657,44.72
781671,-3911,-1464,-6376,2746,11214,-11336,44.53
781691,-4935,-1156,-6400,2105,11682,-11813,44.58
781711,-5743,-1164,-6364,1528,11835,-12204,44.53
781731,-6451,-1040,-6464,902,11596,-12610,44.72
781751,-7051,-1280,-6500,577,11473,-12870,44.58
781771,-7455,-1440,-6684,783,10801,-12954,44.48
781791,-6911,-1924,-7380,1942,9961,-12355,44.58
781811,-5959,-2296,-7368,3717,9638,-11374,44.72
781831,-5983,-1664,-6836,5151,9244,-10304,44.67
781851,-6263,-1220,-5964,5235,8467,-9102,44.53
781871,-6343,-1284,-5944,4452,7304,-8151,44.72
781891,-5751,-1368,-6540,4340,5227,-6774,44.48
781911,-4223,-1784,-7084,4207,4197,-5538,45.00
781931,-4155,-2172,-6844,4785,3442,-4628,44.86
781951,-3635,-2852,-6536,5360,2685,-3812,44.58
781971,-3807,-2816,-6768,6361,2109,-3017,44.72
781991,-3351,-2324,-6884,6624,1540,-2558,44.67
782011,-3427,-2016,-6588,6302,815,-1521,44.53
782031,-2107,-1976,-5776,4451,-265,-638,45.00
782051,-779,-2616,-5312,2422,-650,577,44.67
782071,-875,-3164,-5440,1617,-914,1515,44.91
782091,-1683,-3088,-5644,1142,-748,1961,44.58
782111,-3243,-3036,-6044,1157,-1399,2525,44.91
782131,-4239,-3052,-6472,1484,-2212,2963,44.53
782151,-5107,-3372,-6436,1724,-3172,3831,44.53
782171,-5011,-3600,-6064,2215,-4420,5132,44.81
782191,-4535,-4116,-5852,2763,-5288,6698,44.58
782211,-5687,-3496,-6076,7302,-7775,10131,44.34
782231,-2867,-4084,-5664,5900,-3928,6220,44.48
782251,-6139,-1172,-4708,2979,-4783,8215,44.58
782271,-5147,-2692,-4948,-3,-5683,8450,44.72
782291,-5663,-2488,-4764,-943,-4856,7785,44.53
782311,-5963,-2240,-4428,-2913,-5001,7268,44.81
782331,-4995,-2164,-4176,-5384,-5477,7068,44.58
782351,-4207,-2492,-4036,-8133,-5687,6812,44.86
782371,-4403,-2968,-4224,-8372,-5486,6975,44.67
782391,-4723,-3468,-4592,-7438,-6293,8356,44.53
782411,-4355,-3572,-4676,-6096,-7078,10246,44.72
782431,-3903,-3640,-4736,-4414,-7429,11510,44.72
782451,-3839,-3320,-4528,-2766,-7115,11428,44.48
782471,-4015,-2720,-4372,-1805,-6952,10964,44.86
782491,-4091,-2400,-4508,-1117,-6932,10417,44.53
782511,-4131,-1860,-4364,-846,-6805,9561,44.53
782531,-4251,-1440,-4456,-865,-6683,8666,44.67
782551,-4359,-1596,-4508,-849,-6435,7758,44.58
782571,-4639,-1416,-4844,-569,-6066,6814,44.58
782591,-4039,-1368,-5372,49,-5814,6082,44.72
782611,-2659,-1256,-5712,929,-5355,5692,44.67
782631,-1191,-1492,-5356,1711,-4558,5508,44.67
782651,45,-1228,-5216,1968,-3706,5292,44.53
782671,701,-532,-5320,1863,-2730,4895,44.53
782691,721,-280,-5948,1496,-1722,4217,44.67
782711,-167,76,-5596,573,-681,2827,44.58
782731,-1379,184,-4820,-244,243,1193,44.48
782751,-1499,-32,-4732,-322,1285,-478,44.53
782771,-1175,-160,-4872,593,2701,-2078,44.53
782791,-1539,252,-4680,2306,4038,-2723,44.58
782811,-2271,732,-4180,2928,4918,-3611,44.58
782831,-3547,848,-3856,2933,5489,-4765,44.48
782851,-3615,228,-4216,3154,5777,-5841,44.67
782871,-3195,-52,-4372,3918,6098,-6794,44.53
782891,-2551,-468,-4572,5118,6217,-7292,44.53
782911,-2003,-496,-4664,6499,6302,-7480,44.67
782931,-1911,-368,-4556,7590,6197,-7733,44.58
782951,-2459,-8,-4288,8393,6376,-8233,44.48
782971,-3519,700,-3596,8827,6493,-9035,44.53
782991,-4443,916,-3560,8224,6164,-10027,44.53
783011,-4519,1120,-3716,7362,5270,-10278,44.48
783031,-4467,964,-3804,6895,4705,-10180,44.67
783051,-5623,704,-3476,6729,4491,-10023,44.58
783071,-6299,444,-3292,6234,3981,-10119,44.29
783091,-6595,128,-3436,5855,3428,-10164,44.53
783111,-6523,-104,-3948,6363,3073,-10194,44.53
783131,-5963,-20,-4144,7026,2917,-9963,44.53
783151,-5503,-172,-3828,6912,2556,-9454,44.48
783171,-4067,-188,-2984,6410,1962,-8726,44.81
783191,-2163,-332,-3096,6002,1401,-7637,44.48
783211,-1071,-312,-3360,5662,1019,-6580,44.58
783231,-1015,-168,-3784,4928,665,-5492,44.81
783251,-2139,-32,-4144,4062,425,-4735,44.53
783271,-3367,-360,-4196,3273,-117,-4199,44.48
783291,-4595,-712,-3560,2704,-593,-3892,44.86
783311,-5159,-1036,-3360,2183,-1257,-3527,44.67
783331,-4079,-1248,-3716,2344,-1844,-2946,44.53
783351,-2775,-1112,-4284,3175,-1917,-1989,44.91
783371,-1803,-788,-4148,3630,-1925,-759,44.58
783391,-1243,-884,-3924,3537,-1523,365,44.48
783411,-1247,-476,-3492,2759,-623,848,44.81
783431,-1219,-264,-3064,709,-24,981,44.58
783451,-887,-580,-2964,-1239,833,994,44.48
783471,-535,-780,-3180,-2405,1664,892,44.48
783491,29,-1080,-3580,-2658,2390,850,44.34
783511,-47,-1108,-3684,-2356,2982,1183,44.72
783531,-423,-864,-3364,-2364,3112,1340,44.72
783551,-487,-476,-3412,-2708,3659,1303,44.48
783571,-1459,-488,-3472,-3191,4036,1175,44.58
783591,-2171,-500,-3856,-3555,4007,1620,44.91
783611,-3331,-492,-3864,-4083,4376,2105,44.53
783631,-5243,-764,-3424,-4612,4567,2649,44.67
783651,-6707,-792,-3024,-5565,3920,2976,44.53
783671,-6727,-952,-3128,-6385,2854,3740,44.81
783691,-7063,-1248,-3744,-6560,1788,4752,44.67
783711,-7219,-1688,-3928,-6113,94,5825,44.67
783731,-6775,-1648,-4204,-5182,-1803,7328,44.81
783751,-5979,-1644,-4412,-4301,-3535,8779,44.86
783771,-5011,-1852,-4384,-3381,-4902,10151,44.72
783791,-4691,-1492,-4300,-2591,-5974,11248,44.67
783811,-4395,-1148,-4828,-2212,-6967,11987,44.67
783831,-4591,-980,-5548,-1862,-7250,12332,44.72
783851,-5143,-1072,-5988,-1678,-7258,12041,44.72
783871,-5495,-992,-6076,-1569,-6902,11138,44.53
783891,-5267,-1052,-5760,-1418,-6211,9829,44.58
783911,-4551,-780,-5884,-1188,-5349,8423,44.53
783931,-3971,-692,-6020,-801,-4292,7314,44.67
783951,-3519,-496,-5896,-542,-3532,6457,44.58
783971,-3331,-624,-5980,-377,-3098,5533,44.48
783991,-3079,-772,-6132,73,-2636,4363,44.67
784011,-2739,-764,-6224,866,-2081,3042,44.58
784031,-2407,-792,-6188,1655,-1426,1623,44.53
784051,-1995,-768,-6024,2396,-774,335,44.53
784071,-1695,-636,-6076,3090,-17,-848,44.34
784091,-1267,-448,-5800,3472,700,-1925,44.34
784111,-1187,-164,-5772,3603,1569,-3007,44.58
784131,-1523,-16,-5428,3562,2343,-4279,44.72
784151,-1887,24,-5440,3666,3054,-5502,44.67
784171,-2623,256,-5400,4077,3822,-6613,44.39
784191,-3255,536,-5148,4182,4378,-7570,44.72
784211,-3783,156,-5204,4381,5003,-8428,44.48
784231,-4083,120,-5104,4805,5689,-9089,44.91
784251,-4199,44,-5120,5000,6331,-9708,44.58
784271,-4295,216,-4816,4970,6895,-10184,44.58
784291,-4019,-92,-4644,4477,6963,-10446,44.53
784311,-3439,-288,-4332,3810,6887,-10381,44.67
784331,-3399,-484,-4196,3007,6613,-10173,44.48
784351,-3571,-944,-4136,2172,6196,-9791,44.29
784371,-4123,-1320,-4208,1902,5655,-9532,44.53
784391,-4987,-1772,-4464,2257,5029,-9379,44.58
784411,-5591,-1872,-5008,3211,4278,-9312,44.48
784431,-5899,-1972,-4928,4227,3357,-9112,44.58
784451,-5647,-2152,-4716,5050,2617,-8631,44.53
784471,-5019,-1952,-4572,5900,2015,-7889,44.53
784491,-4091,-1996,-4568,6702,1332,-6877,44.53
784511,-3171,-1716,-4468,7280,1063,-5723,44.72
784531,-2403,-1628,-4508,7944,1009,-5106,44.72
784551,-2367,-868,-4348,7345,1411,-4355,44.53
784571,-2683,-764,-3900,5812,1478,-3980,44.53
784591,-2471,-956,-4060,4578,1362,-3535,44.53
784611,-2055,-852,-4476,3791,1722,-3164,44.67
784631,-2063,-668,-4496,2806,1981,-2635,44.53
784651,-2071,-816,-4372,1920,2363,-2215,44.58
784671,-1911,-596,-4120,854,2612,-1901,44.72
784691,-1211,-496,-4316,-8,2791,-1569,44.53
784711,-559,-348,-4440,-377,3109,-989,44.34
784731,-847,-272,-4804,-655,3537,-317,44.34
784751,-1807,-180,-4888,-1075,3825,306,44.81
784771,-2707,-72,-4780,-1730,4088,749,44.53
784791,-3775,-44,-4436,-2618,4029,906,44.72
784811,-4503,-252,-4388,-3342,3794,1275,44.58
784831,-4823,-388,-5160,-3500,2975,2065,44.81
784851,-5339,-412,-5508,-3166,2191,3297,44.53
784871,-6071,-180,-5688,-2889,1216,4784,44.39
784891,-7007,-344,-5500,-2957,-296,6474,44.53
784911,-6707,-776,-5524,-3059,-1822,8354,44.53
784931,-6007,-868,-5304,-2915,-2893,9945,44.58
784951,-5783,-764,-5440,-2994,-3931,11463,44.48
784971,-5439,-552,-5256,-3301,-4759,12556,44.86
784991,-5835,-372,-5420,-3738,-5362,13201,44.53
785011,-6503,-696,-5968,-4169,-5961,13352,44.48
785031,-7071,-760,-6044,-4261,-6224,13097,44.53
785051,-6723,-680,-5984,-4138,-6491,12542,44.48
785071,-5687,-672,-6072,-3768,-6485,11841,44.86
785091,-4647,-808,-5948,-3174,-5983,11113,44.72
785111,-4435,-488,-6064,-2738,-5506,10211,44.48
785131,-4275,-352,-6100,-2313,-5280,9166,44.72
785151,-4367,-360,-6584,-1765,-5010,7911,44.72
785171,-4075,-588,-6764,-961,-4793,6548,44.34
785191,-3499,-876,-6824,153,-4361,5116,44.81
785211,-2899,-1092,-6884,1437,-3766,3934,44.81
785231,-2627,-432,-6740,2167,-3154,2613,44.58
785251,-2255,-520,-6564,2476,-2552,1299,44.72
785271,-2187,-468,-6460,2517,-1884,-139,44.67
785291,-2219,-708,-6492,2485,-1266,-1641,44.58
785311,-1939,-728,-6636,2847,-515,-3072,44.72
785331,-2071,-692,-6332,3390,367,-4436,44.58
785351,-2331,-672,-6204,3925,1280,-5817,44.67
785371,-2939,-584,-6108,4248,2096,-7176,44.72
785391,-3331,-360,-5988,4286,2843,-8550,44.53
785411,-3583,-400,-5892,4277,3659,-9890,44.67
785431,-3559,-544,-5604,4030,4431,-11072,44.53
785451,-3955,-508,-5800,4207,5344,-12035,44.58
785471,-4103,-296,-5424,4062,5762,-12535,44.34
785491,-3279,-424,-4756,3456,5861,-12720,44.53
785511,-2643,-496,-4716,3125,6097,-12413,44.48
785531,-3219,-592,-4712,2818,6180,-11995,44.53
785551,-4107,-632,-4632,2406,5793,-11667,44.67
785571,-4987,-836,-4820,2136,5431,-11450,44.67
785591,-5751,-1080,-4676,1983,4919,-11429,44.48
785611,-6351,-1344,-4808,2158,4448,-11381,44.58
785631,-5807,-1520,-4768,2595,3873,-10951,44.34
785651,-4855,-1548,-4832,3341,3343,-10147,44.67
785671,-4083,-1332,-4912,4227,3006,-9133,44.53
785691,-3555,-1216,-4676,4917,2828,-8052,44.58
785711,-3231,-1068,-4360,5064,2665,-7004,44.67
785731,-2975,-936,-4224,4744,2833,-6137,44.72
785751,-2875,-676,-4240,4171,3052,-5431,44.48
785771,-2715,-620,-4092,3189,3322,-4768,44.53
785791,-2619,-604,-3892,1944,3564,-4070,44.48
785811,-2283,-684,-3828,802,3671,-3360,44.48
785831,-1803,-756,-4040,48,3544,-2568,44.34
785851,-1567,-612,-4160,-449,3628,-1753,44.81
785871,-1399,-684,-4216,-831,3465,-846,44.58
785891,-1647,-704,-4500,-971,3480,-71,44.67
785911,-2395,-464,-4372,-1389,3555,543,44.53
785931,-3211,-232,-4048,-2429,3380,1066,44.72
785951,-4107,-452,-4040,-3658,2909,1563,44.72
785971,-4579,-836,-4452,-4335,2011,2425,44.39
785991,-5343,-1012,-4756,-4468,1229,3661,44.58
786011,-6147,-1448,-5220,-4315,-105,5122,44.39
786031,-6547,-1976,-5292,-3797,-1741,6766,44.48
786051,-5775,-2168,-5412,-2984,-3294,8465,44.53
786071,-5103,-1912,-5540,-2240,-4486,9962,44.58
786091,-4503,-1688,-5420,-2038,-5431,11411,44.53
786111,-5187,-1616,-5788,-2254,-5949,12276,44.34
786131,-6499,-1252,-5856,-2893,-6319,12645,44.53
786151,-7611,-988,-5848,-4101,-6832,12458,44.67
786171,-7775,-1064,-5976,-5314,-7340,11989,44.67
786191,-6655,-888,-5620,-6356,-7441,11632,44.81
786211,-5527,-1284,-5816,-6828,-7458,11395,44.48
786231,-4731,-1308,-6136,-6551,-7051,11147,44.58
786251,-5027,-1100,-6108,-5932,-6775,10615,44.48
786271,-5235,-1156,-6180,-5201,-6780,9620,44.48
786291,-4675,-1476,-6648,-4091,-6703,8489,44.39
786311,-3967,-1484,-7024,-2476,-6409,7377,44.53
786331,-3339,-1476,-7036,-827,-5909,6280,44.29
786351,-2415,-1376,-6852,794,-5112,5262,44.67
786371,-1903,-1204,-6908,2113,-4043,4102,44.34
786391,-1651,-672,-6668,2711,-3002,2812,44.72
786411,-1471,-476,-6564,2638,-1996,1336,44.39
786431,-1351,-328,-6696,2333,-942,-129,44.67
786451,-1339,-612,-6608,2093,79,-1474,44.72
786471,-1471,-780,-6484,2286,1190,-2783,44.48
786491,-1787,-948,-6264,2817,2215,-3837,44.58
786511,-2331,-928,-5876,3396,3282,-4904,44.81
786531,-3091,-924,-5620,3371,3947,-6025,44.48
786551,-3707,-1240,-5428,3305,4487,-7188,44.29
786571,-3927,-1464,-5148,3367,5038,-8348,44.48
786591,-4299,-1496,-5644,3910,5744,-9407,44.53
786611,-5007,-1520,-5644,4643,6268,-10396,44.67
786631,-4259,-1568,-4820,5009,6405,-10954,44.53
786651,-3027,-1560,-4580,5394,6635,-11051,44.53
786671,-2527,-1468,-4840,5773,6854,-10888,44.58
786691,-2911,-1264,-4772,5814,6780,-10641,44.67
786711,-4227,-1072,-4384,5297,6424,-10513,44.53
786731,-5635,-1188,-4164,4661,5851,-10647,44.58
786751,-6579,-1380,-4420,4196,5210,-11044,44.67
786771,-6423,-1548,-4768,4370,4451,-10996,44.67
786791,-5871,-1556,-5032,4858,3863,-10376,44.48
786811,-5039,-1256,-4944,5486,3429,-9322,44.72
786831,-4411,-1284,-4548,5811,3085,-8114,44.72
786851,-3511,-912,-4524,5815,2797,-7046,44.72
786871,-3047,-824,-4444,5504,3011,-6103,44.48
786891,-2903,-788,-4140,4686,3051,-5479,44.67
786911,-2855,-844,-4120,3742,3329,-4975,44.58
786931,-2615,-848,-4312,2945,3590,-4575,44.67
786951,-2567,-848,-4192,2093,3766,-4185,44.58
786971,-2275,-1040,-3896,1280,3937,-3708,44.72
786991,-1987,-960,-3900,611,4020,-3149,44.53
787011,-1595,-1028,-3824,4,4036,-2478,44.67
787031,-1463,-816,-3932,-546,3799,-1759,44.53
787051,-1715,-800,-4280,-945,3753,-1079,44.67
787071,-2327,-736,-4336,-1315,3524,-451,44.86
787091,-3279,-712,-4328,-1863,3108,65,44.39
787111,-4155,-776,-4496,-2313,2545,483,44.53
787131,-5175,-860,-4688,-2379,1991,1293,44.39
787151,-5331,-796,-5004,-2596,682,2654,44.48
787171,-5063,-1032,-5424,-2610,-383,4475,44.48
787191,-5327,-1216,-5388,-2704,-1219,6267,44.48
787211,-5867,-1572,-5248,-2922,-2494,7613,44.58
787231,-4899,-1784,-5184,-2806,-3491,8768,44.91
787251,-4323,-1624,-4932,-2472,-4553,9679,44.72
787271,-3883,-1236,-5208,-2537,-5345,10673,44.53
787291,-5099,-924,-5608,-2682,-5893,11331,44.58
787311,-6831,-912,-5988,-2933,-6682,11686,44.72
787331,-8275,-796,-5896,-3495,-7454,11578,44.58
787351,-8119,-1012,-5664,-4079,-8196,11333,44.58
787371,-7091,-1080,-5288,-4287,-8071,11015,44.53
787391,-6043,-1288,-5552,-4021,-7884,10776,44.34
787411,-5599,-984,-5652,-3454,-7569,10469,44.48
787431,-5615,-1028,-5516,-2880,-7470,9952,44.53
787451,-5159,-1236,-5856,-2241,-7646,9149,44.48
787471,-4103,-1380,-6080,-1274,-7623,8302,44.53
787491,-3175,-1308,-6256,-90,-7265,7347,44.34
787511,-2491,-1196,-6244,1057,-6758,6462,44.58
787531,-2063,-1196,-6048,1966,-5750,5337,44.72
787551,-2159,-832,-6016,2479,-4787,3959,44.58
787571,-2131,-568,-6236,2544,-3810,2354,44.20
787591,-1999,-500,-6152,2483,-2799,805,44.58
787611,-1979,-868,-6052,2536,-1728,-737,44.58
787631,-1787,-920,-5736,2950,-713,-2159,44.48
787651,-1699,-1116,-5596,3607,314,-3556,44.48
787671,-1819,-1276,-5648,4261,1187,-4906,44.48
787691,-1987,-1368,-5688,4895,2117,-6265,44.48
787711,-2343,-1644,-5432,5466,2979,-7675,44.53
787731,-2227,-1612,-5312,5963,3950,-9097,44.67
787751,-2443,-1536,-5008,6333,5126,-10454,44.29
787771,-3327,-1436,-4792,6655,6118,-11600,44.72
787791,-3699,-1364,-4248,6881,6607,-12343,44.48
787811,-3339,-1076,-3388,6625,6622,-12638,44.67
787831,-3299,-564,-3404,6202,6371,-12312,44.53
787851,-3895,-208,-3256,5717,5784,-11609,44.53
787871,-4963,-232,-3352,5071,4768,-10843,44.53
787891,-5495,-500,-3404,4776,3652,-10352,44.53
787911,-5887,-688,-3388,4896,2950,-10171,44.34
787931,-5487,-820,-3364,5556,2423,-10000,44.72
787951,-4771,-656,-3212,6346,2351,-9554,44.67
787971,-3863,-524,-3628,6995,2172,-8889,44.39
787991,-3043,-72,-3676,7471,2124,-7844,44.53
788011,-2887,216,-3612,7142,2362,-6827,44.48
788031,-3039,380,-3448,6160,2493,-5994,44.48
788051,-2951,312,-3180,4916,2582,-5505,44.53
788071,-2211,372,-3228,3457,2720,-5067,44.48
788091,-1863,240,-3536,2439,3090,-4521,44.58
788111,-1711,376,-3656,1497,3311,-4091,44.58
788131,-1859,440,-3496,561,3454,-3540,44.58
788151,-1671,220,-3692,-324,3268,-2910,44.81
788171,-1635,544,-3884,-783,3466,-2288,44.67
788191,-1419,620,-4184,-1360,3329,-1469,44.48
788211,-1655,684,-3540,-2099,3347,-604,44.58
788231,-2147,84,-3152,-3232,3010,-105,44.48
788251,-1959,-200,-3764,-3353,2598,602,44.48
788271,-2411,112,-4032,-2748,2765,1024,44.53
788291,-3851,336,-3536,-2584,2991,1294,44.58
788311,-5219,16,-3348,-2914,2145,1764,44.53
788331,-5147,-252,-3556,-2781,1218,2787,44.48
788351,-4859,32,-3792,-2522,413,4215,44.48
788371,-5411,12,-3668,-2757,-20,5655,44.58
788391,-6099,-312,-3844,-3249,-1377,6932,44.86
788411,-5535,-500,-3704,-3358,-2345,8119,44.48
788431,-5251,-536,-3972,-3523,-3226,9287,44.39
788451,-5271,-980,-3832,-3648,-3811,10380,44.58
788471,-5671,-820,-3976,-3897,-4881,11150,44.48
788491,-5087,-912,-3932,-4190,-5813,11800,44.53
788511,-4551,-880,-4428,-4317,-6509,12279,44.72
788531,-4931,-452,-4380,-4459,-6592,12442,44.48
788551,-6123,-548,-4744,-4636,-6717,12057,44.53
788571,-7343,-668,-4980,-5041,-6862,11092,44.39
788591,-6931,-964,-5316,-5093,-7333,10022,44.58
