mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778213972.3481946,263950,-2.32,7.50,5.05,20.01,2.54,-21.92
1778213972.528799,264152,-2.19,7.50,3.54,18.15,125.70,-148.69
1778213972.7660542,264354,-1.51,16.51,2.10,-7.18,-131.05,85.58
1778213972.9473886,264556,-10.38,12.80,4.05,158.66,-148.22,250.13
1778213973.1260183,264758,1.58,18.63,5.40,-190.11,129.36,-157.74
1778213973.3671687,264960,-2.19,8.01,6.00,-22.88,-11.12,-4.87
1778213973.6058204,265162,-2.02,7.30,5.16,-15.94,-4.53,-8.83
1778213973.7263417,265364,-1.88,6.89,4.98,-21.97,7.68,-10.85
1778213973.9660196,265566,-10.89,17.71,9.52,-151.27,166.69,-250.14
1778213974.1459713,265768,-5.13,12.70,-2.48,-154.99,-93.36,154.44
1778213974.3255436,265970,-18.44,16.11,-2.25,108.72,73.61,250.13
1778213974.5661983,266172,-2.28,3.76,12.44,-250.14,102.89,-120.73
1778213974.8668654,266374,-2.05,8.02,5.11,-26.52,-19.15,-9.14
1778213974.9859924,266576,-1.93,6.74,5.64,-22.81,-2.24,-7.99
1778213975.1664267,266778,-1.69,6.08,7.62,5.67,53.50,-33.44
1778213975.345492,266980,-10.90,16.59,3.23,-250.14,59.72,-231.30
1778213975.5863197,267182,-4.63,8.63,-1.71,20.11,-146.11,224.46
1778213975.7663236,267384,-19.62,9.24,9.19,250.13,106.40,250.13
1778213975.9467053,267586,-5.00,7.09,13.17,-109.76,24.63,-40.22
1778213976.2461894,267788,-1.51,7.45,4.38,-8.51,1.43,-11.23
1778213976.366479,267990,-1.84,6.43,6.22,-8.43,5.38,-18.97
1778213976.5462239,268192,-2.57,9.38,3.00,-2.21,199.07,-250.14
1778213976.7865024,268394,-0.12,4.90,1.50,-11.80,-117.73,150.45
1778213976.9657543,268596,-12.79,15.87,6.54,224.59,-90.55,250.13
1778213977.2062867,268798,-6.85,5.99,19.62,-250.14,99.78,-158.46
1778213977.4501133,269000,-1.56,7.28,5.58,-9.40,0.90,-10.07
1778213977.5662212,269202,-2.10,6.54,5.77,-11.85,3.03,-15.19
1778213977.8056724,269404,-0.95,3.53,9.74,26.47,165.31,-210.02
1778213977.9853604,269606,-0.34,6.73,2.72,-22.13,-114.69,168.40
1778213978.1670282,269808,-11.21,16.62,7.67,182.63,-140.23,250.13
1778213978.4062476,270010,-12.91,11.68,19.62,-250.14,84.05,-119.34
1778213978.5870519,270212,-1.80,7.21,5.70,-33.05,8.34,-5.69
1778213978.7660913,270414,-2.17,7.18,4.77,-0.68,1.88,-17.55
1778213979.0059607,270616,-1.90,6.20,4.35,27.65,164.11,-208.44
1778213979.1859355,270818,0.04,4.97,2.17,-78.79,-132.23,119.70
1778213979.4264297,271020,-12.63,16.94,6.97,215.23,-152.31,250.13
1778213979.606673,271222,-19.62,11.57,19.62,-250.14,232.37,-134.31
1778213979.789774,271424,-1.98,8.46,4.36,-47.96,10.82,-8.02
1778213980.0266292,271626,-3.47,7.26,4.45,2.21,0.68,-28.24
1778213980.2063851,271828,-3.10,5.82,4.97,26.03,180.07,-247.43
1778213980.3858056,272030,1.65,2.24,1.56,-22.66,-141.61,132.49
1778213980.625835,272232,-13.29,13.86,7.29,188.20,-100.95,250.13
1778213980.8078692,272434,-4.80,8.15,5.31,-142.77,-8.73,-54.60
1778213981.0459573,272636,-1.70,7.18,5.18,-26.86,1.86,-8.37
1778213981.285776,272838,-1.50,6.64,6.20,19.63,2.03,-32.70
1778213981.4056292,273040,-7.07,14.47,5.31,-54.92,233.51,-250.14
1778213981.645667,273242,-0.21,2.52,-1.30,14.46,-128.16,194.72
1778213981.825621,273444,-19.62,14.82,10.31,189.43,-19.70,250.13
1778213982.007615,273646,-4.72,6.70,9.24,56.33,-110.66,-63.89
1778213982.2471128,273848,-2.11,7.27,5.32,-21.54,5.66,-11.65
1778213982.4261484,274050,-2.04,7.32,4.74,33.01,20.03,-47.22
1778213982.6058702,274252,-19.62,15.41,7.21,1.31,227.47,-250.14
1778213982.8456542,274454,-1.06,7.47,6.21,48.55,-124.39,221.74
1778213983.026322,274656,-19.62,3.10,9.65,192.44,-67.60,237.70
1778213983.26608,274858,-0.48,14.00,2.87,61.60,-98.69,-48.14
1778213983.448899,275060,-2.08,7.36,4.45,-15.94,-0.40,-14.60
1778213983.6264894,275262,-2.72,6.14,4.06,35.56,37.82,-53.09
1778213983.8666773,275464,-9.15,15.02,6.51,-15.44,105.50,-250.14
1778213984.04603,275666,-5.23,8.80,1.26,89.26,-121.89,250.13
1778213984.2275162,275868,-19.62,-4.04,-0.00,107.68,108.41,12.18
1778213984.4675612,276070,-1.44,6.22,7.71,-47.55,-12.37,3.21
1778213984.6460743,276272,-2.04,6.96,5.09,-23.18,8.77,-14.72
1778213984.826001,276474,-1.62,4.52,2.11,15.96,79.05,-109.51
1778213985.0669777,276676,-3.91,19.62,3.66,54.50,-15.87,-37.61
1778213985.2458794,276878,-8.13,9.48,4.65,126.21,-130.68,250.13
1778213985.4858596,277080,2.54,1.56,19.62,-250.14,130.10,-155.87
1778213985.666925,277282,-1.05,6.83,5.80,-32.84,-11.91,-1.61
1778213985.8459601,277484,-1.92,7.04,5.55,-30.73,-2.82,-11.23
